date,shift,machine_id,machine_name,machine_type,machine_age_years,operator_id,product_code,planned_production_time_min,downtime_minutes,downtime_reason,actual_run_time_min,ideal_cycle_time_min,actual_cycle_time_min,ideal_units_possible,units_produced,units_good,units_defective
2/8/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-015,Bracket-A,480,0,None,480,0.21,0.2276,2285,2108,2035,73
2/8/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Valve-D,480,153,Unplanned Breakdown,327,0.24,0.3183,1135,1027,916,111
2/8/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-004,Gear-C,480,0,None,480,0.52,0.8544,615,561,529,32
2/8/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-017,Gear-C,480,0,None,480,0.58,0.9683,551,495,455,40
2/8/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-001,Connector-E,480,35,Material Shortage,445,0.31,0.3183,1594,1398,1366,32
2/8/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-003,Housing-B,480,0,None,480,0.35,0.5407,1054,887,797,90
2/8/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-019,Connector-E,480,57,Changeover,423,0.68,0.654,691,646,637,9
2/8/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-002,Gear-C,480,39,Material Shortage,441,0.72,1.1599,408,380,345,35
2/8/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-012,Gear-C,480,0,None,480,0.21,0.3658,1523,1312,1234,78
2/8/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Bracket-A,480,0,None,480,0.24,0.271,2000,1771,1601,170
2/8/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-011,Bracket-A,480,36,Planned Maintenance,444,0.52,0.6025,853,736,698,38
2/8/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Housing-B,480,0,None,480,0.58,0.9276,636,517,466,51
2/8/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Gear-C,480,58,Changeover,422,0.31,0.5534,907,762,737,25
2/8/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Connector-E,480,166,Unplanned Breakdown,314,0.35,0.3972,996,790,729,61
2/8/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-002,Bracket-A,480,176,Unplanned Breakdown,304,0.68,0.8411,447,361,355,6
2/8/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-010,Housing-B,480,0,None,480,0.72,1.092,512,439,413,26
2/8/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-016,Housing-B,480,0,None,480,0.21,0.3236,1758,1483,1429,54
2/8/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Gear-C,480,0,None,480,0.24,0.4709,1333,1019,848,171
2/9/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Valve-D,480,41,Changeover,439,0.52,0.6667,703,658,634,24
2/9/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Housing-B,480,0,None,480,0.58,0.8354,636,574,510,64
2/9/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-003,Connector-E,480,0,None,480,0.31,0.3001,1720,1599,1578,21
2/9/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Housing-B,480,0,None,480,0.35,0.5011,1054,957,817,140
2/9/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-010,Gear-C,480,55,Changeover,425,0.68,1.0261,416,414,403,11
2/9/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-013,Bracket-A,480,0,None,480,0.72,0.7439,666,645,612,33
2/9/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-014,Valve-D,480,59,Changeover,421,0.21,0.2574,1670,1635,1555,80
2/9/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-011,Housing-B,480,204,Unplanned Breakdown,276,0.24,0.3425,884,805,691,114
2/9/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-002,Connector-E,480,0,None,480,0.52,0.5127,1025,936,911,25
2/9/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Gear-C,480,0,None,480,0.58,0.9446,551,508,449,59
2/9/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Connector-E,480,0,None,480,0.31,0.3215,1720,1493,1461,32
2/9/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-020,Valve-D,480,87,Planned Maintenance,393,0.35,0.4691,935,837,764,73
2/9/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-020,Valve-D,480,0,None,480,0.68,0.846,588,567,556,11
2/9/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-002,Valve-D,480,0,None,480,0.72,0.9799,555,489,467,22
2/9/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-005,Connector-E,480,55,Changeover,425,0.21,0.2029,2248,2094,2032,62
2/9/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Housing-B,480,244,Unplanned Breakdown,236,0.24,0.3616,756,652,531,121
2/9/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-005,Housing-B,480,0,None,480,0.52,0.8318,710,577,552,25
2/9/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-009,Housing-B,480,36,Changeover,444,0.58,0.9614,588,461,416,45
2/9/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-004,Valve-D,480,210,Unplanned Breakdown,270,0.31,0.422,725,639,619,20
2/9/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-009,Housing-B,480,0,None,480,0.35,0.5877,1054,816,680,136
2/9/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-017,Gear-C,480,41,Material Shortage,439,0.68,1.1449,430,383,375,8
2/9/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-002,Bracket-A,480,0,None,480,0.72,0.9217,666,520,492,28
2/9/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Housing-B,480,67,Planned Maintenance,413,0.21,0.3372,1512,1224,1184,40
2/9/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-005,Bracket-A,480,0,None,480,0.24,0.3057,2000,1570,1355,215
2/10/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-010,Connector-E,480,0,None,480,0.52,0.5007,1025,958,922,36
2/10/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-008,Gear-C,480,0,None,480,0.58,0.9941,551,482,425,57
2/10/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-017,Gear-C,480,0,None,480,0.68,1.0419,470,460,448,12
2/10/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-004,Gear-C,480,44,Planned Maintenance,436,0.72,1.1187,403,389,353,36
2/10/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Housing-B,480,0,None,480,0.21,0.285,1758,1684,1628,56
2/10/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-001,Valve-D,480,0,None,480,0.24,0.3137,1666,1530,1242,288
2/10/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Connector-E,480,0,None,480,0.52,0.4999,1025,960,927,33
2/10/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-003,Connector-E,480,0,None,480,0.58,0.5667,919,847,785,62
2/10/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-011,Connector-E,480,15,Material Shortage,465,0.31,0.3051,1666,1524,1499,25
2/10/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-007,Valve-D,480,0,None,480,0.35,0.4701,1142,1021,876,145
2/10/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-003,Connector-E,480,65,Unplanned Breakdown,415,0.68,0.688,678,603,598,5
2/10/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-003,Gear-C,480,0,None,480,0.72,1.2137,444,395,367,28
2/10/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-011,Valve-D,480,56,Changeover,424,0.21,0.2898,1682,1463,1396,67
2/12/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Bracket-A,480,0,None,480,0.52,0.534,923,898,854,44
2/12/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Housing-B,480,91,Unplanned Breakdown,389,0.58,0.8042,515,483,438,45
2/12/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-006,Bracket-A,480,0,None,480,0.31,0.3146,1548,1525,1496,29
2/12/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Valve-D,480,66,Material Shortage,414,0.35,0.4755,985,870,743,127
2/12/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-017,Gear-C,480,0,None,480,0.68,1.0178,470,471,458,13
2/12/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-019,Connector-E,480,31,Material Shortage,449,0.72,0.7166,692,626,587,39
2/12/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Valve-D,480,0,None,480,0.21,0.257,1904,1867,1800,67
2/12/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-018,Bracket-A,480,0,None,480,0.24,0.2728,2000,1759,1552,207
2/12/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Bracket-A,480,0,None,480,0.52,0.5953,923,806,770,36
2/12/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Gear-C,480,55,Changeover,425,0.58,1.0092,488,421,380,41
2/12/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-016,Housing-B,480,42,Changeover,438,0.31,0.4325,1086,1012,989,23
2/12/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Connector-E,480,0,None,480,0.35,0.3501,1523,1371,1249,122
2/12/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-010,Connector-E,480,48,Material Shortage,432,0.68,0.6434,705,671,665,6
2/12/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-004,Connector-E,480,0,None,480,0.72,0.7473,740,642,602,40
2/12/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-019,Bracket-A,480,46,Planned Maintenance,434,0.21,0.2426,2066,1788,1723,65
2/12/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-020,Valve-D,480,41,Changeover,439,0.24,0.3417,1524,1284,1082,202
2/12/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Valve-D,480,0,None,480,0.52,0.7322,769,655,617,38
2/12/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Bracket-A,480,0,None,480,0.58,0.7245,827,662,622,40
2/12/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Gear-C,480,0,None,480,0.31,0.5461,1032,878,843,35
2/12/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-020,Connector-E,480,95,Planned Maintenance,385,0.35,0.4058,1222,948,845,103
2/12/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-002,Connector-E,480,0,None,480,0.68,0.7107,784,675,665,10
2/12/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-019,Connector-E,480,0,None,480,0.72,0.7662,740,626,586,40
2/12/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Valve-D,480,44,Planned Maintenance,436,0.21,0.3198,1730,1363,1321,42
2/12/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Connector-E,480,0,None,480,0.24,0.2609,2222,1839,1672,167
2/13/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-020,Bracket-A,480,0,None,480,0.52,0.5399,923,889,838,51
2/13/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Gear-C,480,0,None,480,0.58,0.9774,551,491,434,57
2/13/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-019,Housing-B,480,0,None,480,0.31,0.431,1191,1113,1079,34
2/13/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-005,Connector-E,480,0,None,480,0.35,0.3602,1523,1332,1250,82
2/13/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-005,Bracket-A,480,46,Material Shortage,434,0.68,0.6913,638,627,618,9
2/13/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-020,Bracket-A,480,0,None,480,0.72,0.802,666,598,573,25
2/13/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-015,Bracket-A,480,65,Planned Maintenance,415,0.21,0.2174,1976,1908,1846,62
2/13/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-002,Gear-C,480,37,Changeover,443,0.24,0.4092,1230,1082,827,255
2/13/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Housing-B,480,0,None,480,0.52,0.7463,710,643,614,29
2/13/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Bracket-A,480,0,None,480,0.58,0.6304,827,761,692,69
2/13/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-012,Gear-C,480,0,None,480,0.31,0.4998,1032,960,930,30
2/13/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Bracket-A,480,0,None,480,0.35,0.4159,1371,1154,1010,144
2/13/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-001,Gear-C,480,0,None,480,0.68,1.1441,470,419,411,8
2/13/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-007,Gear-C,480,72,Material Shortage,408,0.72,1.2794,377,318,285,33
2/13/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-014,Gear-C,480,0,None,480,0.21,0.3637,1523,1319,1267,52
2/13/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-019,Gear-C,480,0,None,480,0.24,0.4267,1333,1124,964,160
2/13/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Bracket-A,480,0,None,480,0.52,0.6204,923,773,746,27
2/13/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-002,Connector-E,480,40,Material Shortage,440,0.58,0.6588,842,667,617,50
2/13/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Housing-B,480,83,Material Shortage,397,0.31,0.4903,985,809,791,18
2/13/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Connector-E,480,0,None,480,0.35,0.4151,1523,1156,1061,95
2/13/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-014,Gear-C,480,59,Planned Maintenance,421,0.68,1.1884,412,354,347,7
2/13/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-006,Gear-C,480,0,None,480,0.72,1.3551,444,354,331,23
2/13/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Housing-B,480,0,None,480,0.21,0.3383,1758,1418,1377,41
2/13/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-013,Gear-C,480,51,Changeover,429,0.24,0.4459,1191,962,803,159
2/14/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Housing-B,480,16,Material Shortage,464,0.52,0.7006,686,662,630,32
2/14/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Valve-D,480,0,None,480,0.58,0.7354,689,652,577,75
2/14/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-001,Valve-D,480,0,None,480,0.31,0.4034,1290,1189,1154,35
2/14/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-015,Valve-D,480,203,Unplanned Breakdown,277,0.35,0.4396,659,630,579,51
2/14/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-020,Valve-D,480,192,Unplanned Breakdown,288,0.68,0.8403,352,342,337,5
2/14/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-016,Valve-D,480,0,None,480,0.72,0.8834,555,543,501,42
2/14/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Gear-C,480,106,Planned Maintenance,374,0.21,0.3326,1187,1124,1072,52
2/14/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-008,Valve-D,480,0,None,480,0.24,0.3165,1666,1516,1230,286
2/14/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Connector-E,480,0,None,480,0.52,0.5328,1025,900,872,28
2/14/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-005,Valve-D,480,0,None,480,0.58,0.7711,689,622,548,74
2/14/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-010,Bracket-A,480,0,None,480,0.31,0.3376,1548,1421,1401,20
2/14/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Bracket-A,480,25,Material Shortage,455,0.35,0.3855,1300,1180,1063,117
2/14/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-007,Housing-B,480,0,None,480,0.68,0.9576,542,501,492,9
2/14/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-016,Bracket-A,480,0,None,480,0.72,0.8586,666,559,520,39
2/14/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-009,Connector-E,480,0,None,480,0.21,0.2184,2539,2197,2127,70
2/14/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-017,Valve-D,480,158,Unplanned Breakdown,322,0.24,0.3281,1118,981,816,165
2/14/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-011,Housing-B,480,95,Unplanned Breakdown,385,0.52,0.8295,569,464,445,19
2/14/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-006,Bracket-A,480,103,Planned Maintenance,377,0.58,0.6857,650,549,494,55
2/14/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Connector-E,480,125,Unplanned Breakdown,355,0.31,0.3207,1272,1106,1090,16
2/14/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Gear-C,480,0,None,480,0.35,0.6912,914,694,599,95
2/14/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-003,Valve-D,480,0,None,480,0.68,0.9209,588,521,511,10
2/14/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-017,Valve-D,480,72,Planned Maintenance,408,0.72,1.0025,472,406,384,22
2/14/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-011,Valve-D,480,0,None,480,0.21,0.3037,1904,1580,1516,64
2/14/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-008,Valve-D,480,73,Planned Maintenance,407,0.24,0.3764,1413,1081,965,116
2/15/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-017,Gear-C,480,30,Material Shortage,450,0.52,0.8643,576,520,496,24
2/15/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-017,Gear-C,480,59,Changeover,421,0.58,0.9407,483,447,397,50
2/15/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-014,Connector-E,480,54,Changeover,426,0.31,0.2947,1526,1445,1418,27
2/15/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-009,Gear-C,480,0,None,480,0.35,0.5504,914,872,738,134
2/15/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-009,Connector-E,480,136,Unplanned Breakdown,344,0.68,0.6146,562,559,551,8
2/15/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-017,Bracket-A,480,0,None,480,0.72,0.8146,666,589,563,26
2/15/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-018,Valve-D,480,57,Material Shortage,423,0.21,0.2715,1678,1558,1494,64
2/15/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Connector-E,480,171,Unplanned Breakdown,309,0.24,0.2508,1430,1232,1082,150
2/15/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Valve-D,480,0,None,480,0.52,0.7317,769,656,632,24
2/15/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-004,Connector-E,480,51,Changeover,429,0.58,0.5811,821,738,683,55
2/15/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-012,Connector-E,480,0,None,480,0.31,0.3197,1720,1501,1475,26
2/15/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Bracket-A,480,0,None,480,0.35,0.3943,1371,1217,1079,138
2/15/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-007,Valve-D,480,0,None,480,0.68,0.855,588,561,553,8
2/15/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-009,Housing-B,480,30,Material Shortage,450,0.72,1.0229,480,439,404,35
2/15/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-008,Housing-B,480,0,None,480,0.21,0.3124,1758,1536,1466,70
2/15/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Housing-B,480,0,None,480,0.24,0.3508,1538,1368,1090,278
2/15/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-015,Connector-E,480,51,Changeover,429,0.52,0.5433,916,789,763,26
2/15/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Housing-B,480,99,Planned Maintenance,381,0.58,0.9557,505,398,357,41
2/15/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-013,Housing-B,480,0,None,480,0.31,0.5018,1191,956,936,20
2/15/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-008,Bracket-A,480,261,Unplanned Breakdown,219,0.35,0.4393,625,498,454,44
2/15/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-017,Gear-C,480,32,Changeover,448,0.68,1.1577,439,386,377,9
2/15/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-011,Gear-C,480,103,Unplanned Breakdown,377,0.72,1.2757,349,295,266,29
2/15/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Bracket-A,480,0,None,480,0.21,0.2518,2285,1906,1829,77
2/15/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Bracket-A,480,0,None,480,0.24,0.2987,2000,1606,1349,257
2/16/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-016,Connector-E,480,38,Material Shortage,442,0.52,0.475,944,930,898,32
2/16/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Connector-E,480,109,Planned Maintenance,371,0.58,0.5771,710,642,606,36
2/16/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-007,Housing-B,480,185,Unplanned Breakdown,295,0.31,0.4161,732,708,691,17
2/16/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-008,Gear-C,480,0,None,480,0.35,0.5683,914,844,714,130
2/16/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-002,Housing-B,480,83,Planned Maintenance,397,0.68,0.9346,449,424,416,8
2/16/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-014,Connector-E,480,0,None,480,0.72,0.7343,740,653,617,36
2/16/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-016,Gear-C,480,0,None,480,0.21,0.3316,1523,1447,1387,60
2/16/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-019,Valve-D,480,46,Material Shortage,434,0.24,0.3333,1506,1302,1136,166
2/16/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Connector-E,480,0,None,480,0.52,0.5085,1025,943,911,32
2/16/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-003,Connector-E,480,80,Planned Maintenance,400,0.58,0.5903,766,677,623,54
2/16/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-008,Bracket-A,480,85,Material Shortage,395,0.31,0.3443,1274,1147,1125,22
2/16/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-010,Valve-D,480,0,None,480,0.35,0.5064,1142,947,862,85
2/16/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-012,Connector-E,480,73,Material Shortage,407,0.68,0.6744,665,603,593,10
2/16/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-011,Valve-D,480,46,Changeover,434,0.72,0.9609,502,451,427,24
2/16/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Valve-D,480,56,Changeover,424,0.21,0.2807,1682,1510,1456,54
2/16/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-012,Valve-D,480,44,Changeover,436,0.24,0.347,1513,1256,1129,127
2/16/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Connector-E,480,149,Unplanned Breakdown,331,0.52,0.5911,707,559,541,18
2/16/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-019,Connector-E,480,134,Unplanned Breakdown,346,0.58,0.635,662,544,501,43
2/16/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-013,Connector-E,480,39,Planned Maintenance,441,0.31,0.3238,1580,1361,1331,30
2/16/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Connector-E,480,0,None,480,0.35,0.3938,1523,1218,1076,142
